,Instanz,Makespan
3323,3323,1758
3324,3324,1725
3325,3325,1581
3326,3326,1789
3327,3327,1680
3328,3328,1765
3329,3329,1650
3330,3330,1701
3331,3331,1776
3332,3332,1754
3333,3333,1686
3334,3334,1664
3335,3335,1721
3336,3336,1647
3337,3337,1732
3338,3338,1736
3339,3339,1679
3340,3340,1662
3341,3341,1681
3342,3342,1636
3343,3343,1764
3344,3344,1718
3345,3345,1573
3346,3346,1505
3347,3347,1772
3348,3348,1548
3349,3349,1726
3350,3350,1799
3351,3351,1816
3352,3352,1728
3353,3353,1587
3354,3354,1705
3355,3355,1732
3356,3356,1722
3357,3357,1670
3358,3358,1654
3359,3359,1715
3360,3360,1783
3361,3361,1708
3362,3362,1562
3363,3363,1685
3364,3364,1735
3365,3365,1763
3366,3366,1658
3367,3367,1664
3368,3368,1797
3369,3369,1649
3370,3370,1704
3371,3371,1686
3372,3372,1837
3373,3373,1722
3374,3374,1654
3375,3375,1781
3376,3376,1681
3377,3377,1783
3378,3378,1693
3379,3379,1800
3380,3380,1669
3381,3381,1653
3382,3382,1742
3383,3383,1662
3384,3384,1668
3385,3385,1947
3386,3386,1692
3387,3387,1755
3388,3388,1516
3389,3389,1803
3390,3390,1795
3391,3391,1855
3392,3392,1712
3393,3393,1649
3394,3394,1711
3395,3395,1657
3396,3396,1702
3397,3397,1698
3398,3398,1766
3399,3399,1824
3400,3400,1898
3401,3401,1805
3402,3402,2098
3403,3403,1978
3404,3404,2008
3405,3405,2011
3406,3406,1910
3407,3407,2001
3408,3408,1999
3409,3409,1948
3410,3410,1869
3411,3411,2078
3412,3412,1996
3413,3413,1854
3414,3414,1927
3415,3415,1937
3416,3416,1893
3417,3417,1900
3418,3418,1897
3419,3419,1933
3420,3420,1885
3421,3421,1984
3422,3422,1901
3423,3423,1891
3424,3424,1873
3425,3425,1979
3426,3426,1923
3427,3427,1960
3428,3428,1874
3429,3429,1839
3430,3430,1935
3431,3431,1828
3432,3432,1992
3433,3433,2002
3434,3434,1836
3435,3435,1864
3436,3436,2012
3437,3437,1935
3438,3438,1872
3439,3439,1839
3440,3440,1834
3441,3441,1961
3442,3442,2072
3443,3443,1974
3444,3444,1966
3445,3445,2015
3446,3446,1823
3447,3447,2009
3448,3448,2063
3449,3449,1958
3450,3450,1973
3451,3451,1943
3452,3452,1978
3453,3453,1979
3454,3454,1874
3455,3455,1827
3456,3456,1916
3457,3457,1912
3458,3458,2033
3459,3459,1928
3460,3460,1994
3461,3461,1804
3462,3462,1938
3463,3463,1916
3464,3464,1861
3465,3465,1825
3466,3466,1925
3467,3467,1939
3468,3468,1958
3469,3469,1911
3470,3470,1900
3471,3471,1840
3472,3472,1970
3473,3473,2025
3474,3474,1964
3475,3475,2049
3476,3476,2037
3477,3477,1800
3478,3478,1786
3479,3479,1959
3480,3480,1872
3481,3481,1969
3482,3482,1950
3483,3483,2152
3484,3484,1944
3485,3485,1812
3486,3486,1954
3487,3487,2040
3488,3488,2110
3489,3489,1882
3490,3490,1877
3491,3491,1973
3492,3492,1849
3493,3493,1884
3494,3494,1921
3495,3495,1997
3496,3496,1908
3497,3497,2066
3498,3498,1849
3499,3499,1933
3500,3500,2155
3501,3501,2249
3502,3502,1981
3503,3503,2135
3504,3504,2142
3505,3505,2233
3506,3506,2169
3507,3507,2307
3508,3508,2135
3509,3509,2322
3510,3510,2178
3511,3511,2233
3512,3512,2109
3513,3513,2193
3514,3514,2333
3515,3515,2169
3516,3516,2179
3517,3517,2169
3518,3518,2134
3519,3519,2130
3520,3520,2213
3521,3521,2025
3522,3522,2200
3523,3523,2083
3524,3524,2306
3525,3525,2247
3526,3526,2151
3527,3527,2136
3528,3528,2128
3529,3529,2292
3530,3530,2163
3531,3531,2251
3532,3532,2273
3533,3533,1984
3534,3534,2250
3535,3535,2088
3536,3536,2234
3537,3537,2304
3538,3538,2154
3539,3539,2061
3540,3540,2189
3541,3541,2286
3542,3542,2430
3543,3543,2286
3544,3544,2142
3545,3545,2126
3546,3546,2126
3547,3547,2022
3548,3548,2058
3549,3549,2216
3550,3550,2060
3551,3551,2179
3552,3552,2282
3553,3553,2155
3554,3554,2040
3555,3555,2110
3556,3556,2148
3557,3557,2145
3558,3558,2246
3559,3559,2272
3560,3560,2165
3561,3561,2199
3562,3562,2306
3563,3563,2114
3564,3564,2225
3565,3565,2217
3566,3566,2152
3567,3567,2481
3568,3568,2043
3569,3569,2045
3570,3570,2214
3571,3571,2119
3572,3572,2164
3573,3573,2232
3574,3574,2160
3575,3575,2271
3576,3576,2248
3577,3577,2148
3578,3578,2138
3579,3579,2035
3580,3580,2152
3581,3581,2143
3582,3582,2228
3583,3583,2263
3584,3584,2103
3585,3585,2122
3586,3586,2323
3587,3587,2320
3588,3588,2242
3589,3589,2326
3590,3590,2320
3591,3591,2014
3592,3592,2304
3593,3593,2123
3594,3594,2355
3595,3595,2162
3596,3596,2087
3597,3597,2158
3598,3598,2256
3599,3599,2153
3600,3600,2654
3601,3601,2739
3602,3602,2625
3603,3603,2765
3604,3604,2816
3605,3605,2807
3606,3606,2564
3607,3607,2794
3608,3608,2772
3609,3609,2552
3610,3610,2908
3611,3611,2658
3612,3612,2629
3613,3613,2638
3614,3614,2817
3615,3615,2768
3616,3616,2610
3617,3617,2670
3618,3618,2725
3619,3619,2582
3620,3620,2796
3621,3621,2653
3622,3622,2585
3623,3623,2589
3624,3624,2905
3625,3625,2810
3626,3626,2708
3627,3627,2757
3628,3628,2725
3629,3629,2903
3630,3630,2660
3631,3631,2911
3632,3632,2512
3633,3633,2697
3634,3634,2657
3635,3635,2860
3636,3636,2721
3637,3637,2674
3638,3638,2703
3639,3639,2720
3640,3640,2689
3641,3641,2609
3642,3642,2732
3643,3643,2890
3644,3644,2687
3645,3645,2674
3646,3646,2755
3647,3647,2815
3648,3648,2682
3649,3649,2694
3650,3650,2758
3651,3651,2715
3652,3652,2675
3653,3653,2811
3654,3654,2704
3655,3655,2820
3656,3656,2867
3657,3657,2700
3658,3658,2591
3659,3659,2689
3660,3660,2842
3661,3661,2667
3662,3662,2572
3663,3663,2696
3664,3664,2836
3665,3665,2627
3666,3666,2859
3667,3667,2853
3668,3668,2570
3669,3669,2865
3670,3670,2933
3671,3671,2804
3672,3672,2532
3673,3673,2787
3674,3674,2747
3675,3675,2777
3676,3676,2993
3677,3677,2678
3678,3678,2790
3679,3679,2551
3680,3680,2691
3681,3681,2565
3682,3682,2783
3683,3683,2518
3684,3684,2935
3685,3685,2766
3686,3686,2658
3687,3687,2682
3688,3688,2771
3689,3689,2887
3690,3690,2754
3691,3691,2824
3692,3692,2708
3693,3693,2730
3694,3694,2784
3695,3695,2629
3696,3696,2820
3697,3697,2631
3698,3698,2790
3699,3699,2868
3700,3700,3502
3701,3701,3379
3702,3702,3225
3703,3703,3303
3704,3704,3239
3705,3705,3369
3706,3706,3289
3707,3707,3255
3708,3708,3312
3709,3709,3271
3710,3710,3282
3711,3711,3212
3712,3712,3420
3713,3713,3213
3714,3714,3175
3715,3715,3453
3716,3716,3376
3717,3717,3056
3718,3718,3373
3719,3719,3377
3720,3720,3219
3721,3721,3173
3722,3722,3183
3723,3723,3398
3724,3724,3529
3725,3725,3345
3726,3726,3231
3727,3727,3235
3728,3728,3330
3729,3729,3166
3730,3730,3428
3731,3731,3103
3732,3732,3399
3733,3733,3191
3734,3734,3225
3735,3735,3134
3736,3736,3275
3737,3737,3382
3738,3738,3051
3739,3739,3376
3740,3740,3202
3741,3741,3423
3742,3742,3410
3743,3743,3217
3744,3744,3287
3745,3745,3394
3746,3746,3465
3747,3747,3502
3748,3748,3124
3749,3749,3332
3750,3750,3232
3751,3751,3103
3752,3752,3355
3753,3753,3319
3754,3754,3262
3755,3755,3397
3756,3756,3175
3757,3757,3279
3758,3758,3344
3759,3759,3196
3760,3760,3136
3761,3761,3302
3762,3762,3385
3763,3763,3161
3764,3764,3450
3765,3765,3389
3766,3766,3285
3767,3767,3192
3768,3768,3261
3769,3769,3200
3770,3770,3097
3771,3771,3335
3772,3772,3369
3773,3773,3144
3774,3774,3335
3775,3775,3264
3776,3776,3204
3777,3777,3304
3778,3778,3416
3779,3779,3281
3780,3780,3411
3781,3781,3180
3782,3782,3469
3783,3783,3234
3784,3784,3311
3785,3785,3307
3786,3786,3108
3787,3787,3396
3788,3788,3291
3789,3789,3137
3790,3790,3096
3791,3791,3237
3792,3792,3239
3793,3793,3392
3794,3794,3280
3795,3795,3230
3796,3796,3280
3797,3797,3313
3798,3798,3175
3799,3799,3266
3800,3800,3960
3801,3801,3748
3802,3802,3896
3803,3803,3905
3804,3804,3870
3805,3805,3933
3806,3806,3708
3807,3807,4174
3808,3808,3931
3809,3809,3729
3810,3810,3882
3811,3811,3673
3812,3812,3730
3813,3813,3965
3814,3814,3716
3815,3815,3943
3816,3816,3883
3817,3817,3845
3818,3818,3852
3819,3819,3679
3820,3820,3929
3821,3821,3740
3822,3822,3861
3823,3823,3804
3824,3824,3757
3825,3825,3683
3826,3826,3914
3827,3827,3946
3828,3828,4004
3829,3829,3763
3830,3830,3573
3831,3831,3619
3832,3832,3683
3833,3833,3896
3834,3834,3792
3835,3835,3810
3836,3836,3695
3837,3837,3797
3838,3838,3885
3839,3839,3801
3840,3840,3927
3841,3841,3936
3842,3842,3720
3843,3843,3690
3844,3844,3753
3845,3845,3760
3846,3846,3754
3847,3847,3751
3848,3848,3720
3849,3849,3805
3850,3850,3670
3851,3851,3866
3852,3852,3813
3853,3853,3824
3854,3854,3921
3855,3855,3901
3856,3856,3969
3857,3857,3790
3858,3858,3809
3859,3859,3687
3860,3860,3586
3861,3861,4055
3862,3862,3886
3863,3863,3779
3864,3864,3845
3865,3865,3777
3866,3866,3669
3867,3867,3714
3868,3868,3630
3869,3869,3906
3870,3870,3915
3871,3871,3960
3872,3872,3806
3873,3873,3807
3874,3874,3891
3875,3875,3778
3876,3876,3908
3877,3877,3855
3878,3878,3715
3879,3879,3666
3880,3880,3892
3881,3881,3836
3882,3882,3989
3883,3883,3962
3884,3884,3832
3885,3885,3934
3886,3886,3660
3887,3887,3767
3888,3888,3993
3889,3889,3841
3890,3890,3843
3891,3891,3892
3892,3892,3969
3893,3893,3756
3894,3894,3984
3895,3895,3763
3896,3896,3928
3897,3897,3710
3898,3898,3792
3899,3899,4021
3900,3900,4386
3901,3901,4427
3902,3902,4304
3903,3903,4350
3904,3904,4160
3905,3905,4490
3906,3906,4529
3907,3907,4636
3908,3908,4492
3909,3909,4324
3910,3910,4187
3911,3911,4530
3912,3912,4379
3913,3913,4331
3914,3914,4450
3915,3915,4362
3916,3916,4577
3917,3917,4238
3918,3918,4460
3919,3919,4509
3920,3920,4251
3921,3921,4460
3922,3922,4217
3923,3923,4395
3924,3924,4412
3925,3925,4420
3926,3926,4428
3927,3927,4196
3928,3928,4358
3929,3929,4589
3930,3930,4449
3931,3931,4470
3932,3932,4502
3933,3933,4094
3934,3934,4265
3935,3935,4296
3936,3936,4237
3937,3937,4284
3938,3938,4379
3939,3939,4508
3940,3940,4558
3941,3941,4269
3942,3942,4260
3943,3943,4449
3944,3944,4208
3945,3945,4497
3946,3946,4321
3947,3947,4410
3948,3948,4204
3949,3949,4478
3950,3950,4405
3951,3951,4250
3952,3952,4589
3953,3953,4515
3954,3954,4261
3955,3955,4628
3956,3956,4380
3957,3957,4356
3958,3958,4714
3959,3959,4479
3960,3960,4232
3961,3961,4394
3962,3962,4585
3963,3963,4595
3964,3964,4196
3965,3965,4352
3966,3966,4435
3967,3967,4609
3968,3968,4563
3969,3969,4256
3970,3970,4440
3971,3971,4602
3972,3972,4400
3973,3973,4593
3974,3974,4537
3975,3975,4302
3976,3976,4475
3977,3977,4396
3978,3978,4353
3979,3979,4473
3980,3980,4553
3981,3981,4285
3982,3982,4307
3983,3983,4425
3984,3984,4315
3985,3985,4223
3986,3986,4388
3987,3987,4180
3988,3988,4525
3989,3989,4424
3990,3990,4630
3991,3991,4440
3992,3992,4453
3993,3993,4289
3994,3994,4222
3995,3995,4315
3996,3996,4397
3997,3997,4288
3998,3998,4427
3999,3999,4379
4000,4000,4838
4001,4001,5148
4002,4002,4993
4003,4003,4896
4004,4004,5021
4005,4005,4932
4006,4006,5027
4007,4007,4933
4008,4008,4980
4009,4009,4870
4010,4010,4875
4011,4011,5223
4012,4012,5084
4013,4013,5045
4014,4014,4672
4015,4015,4943
4016,4016,4867
4017,4017,4738
4018,4018,5193
4019,4019,4887
4020,4020,5137
4021,4021,4907
4022,4022,4912
4023,4023,4907
4024,4024,5180
4025,4025,5090
4026,4026,4946
4027,4027,4997
4028,4028,5178
4029,4029,4926
4030,4030,4863
4031,4031,5057
4032,4032,5034
4033,4033,4786
4034,4034,5050
4035,4035,4927
4036,4036,4890
4037,4037,4940
4038,4038,4967
4039,4039,4942
4040,4040,5160
4041,4041,4864
4042,4042,4860
4043,4043,4963
4044,4044,5098
4045,4045,5106
4046,4046,4983
4047,4047,5092
4048,4048,5133
4049,4049,5146
4050,4050,4959
4051,4051,4846
4052,4052,5266
4053,4053,4882
4054,4054,5196
4055,4055,4970
4056,4056,4843
4057,4057,5003
4058,4058,5125
4059,4059,4863
4060,4060,5029
4061,4061,4838
4062,4062,4868
4063,4063,4860
4064,4064,5023
4065,4065,4993
4066,4066,5233
4067,4067,4652
4068,4068,4735
4069,4069,4920
4070,4070,4902
4071,4071,5089
4072,4072,4955
4073,4073,4915
4074,4074,4629
4075,4075,5106
4076,4076,4946
4077,4077,4902
4078,4078,4975
4079,4079,4931
4080,4080,4834
4081,4081,4862
4082,4082,4935
4083,4083,4882
4084,4084,4912
4085,4085,5024
4086,4086,4786
4087,4087,5111
4088,4088,5053
4089,4089,4784
4090,4090,4923
4091,4091,5018
4092,4092,5052
4093,4093,4816
4094,4094,4838
4095,4095,4993
4096,4096,5018
4097,4097,4988
4098,4098,4789
4099,4099,4719
4100,4100,5508
4101,4101,5461
4102,4102,5399
4103,4103,5563
4104,4104,5349
4105,4105,5516
4106,4106,5409
4107,4107,5541
4108,4108,5259
4109,4109,5491
4110,4110,5653
4111,4111,5598
4112,4112,5451
4113,4113,5418
4114,4114,5457
4115,4115,5345
4116,4116,5334
4117,4117,5212
4118,4118,5471
4119,4119,5955
4120,4120,5383
4121,4121,5333
4122,4122,5696
4123,4123,5334
4124,4124,5514
4125,4125,5414
4126,4126,5590
4127,4127,5532
4128,4128,5434
4129,4129,5570
4130,4130,5358
4131,4131,5533
4132,4132,5489
4133,4133,5585
4134,4134,5558
4135,4135,5436
4136,4136,5621
4137,4137,5751
4138,4138,5443
4139,4139,5610
4140,4140,5504
4141,4141,5454
4142,4142,5664
4143,4143,5499
4144,4144,5264
4145,4145,5260
4146,4146,5573
4147,4147,5574
4148,4148,5478
4149,4149,5636
4150,4150,5230
4151,4151,5436
4152,4152,5317
4153,4153,5534
4154,4154,5670
4155,4155,5431
4156,4156,5711
4157,4157,5664
4158,4158,5469
4159,4159,5383
4160,4160,5365
4161,4161,5275
4162,4162,5505
4163,4163,5719
4164,4164,5276
4165,4165,5471
4166,4166,5349
4167,4167,5449
4168,4168,5797
4169,4169,5756
4170,4170,5336
4171,4171,5532
4172,4172,5284
4173,4173,5265
4174,4174,5288
4175,4175,5604
4176,4176,5470
4177,4177,5335
4178,4178,5466
4179,4179,5409
4180,4180,5533
4181,4181,5299
4182,4182,5394
4183,4183,5640
4184,4184,5516
4185,4185,5607
4186,4186,5605
4187,4187,5582
4188,4188,5350
4189,4189,5653
4190,4190,5681
4191,4191,5510
4192,4192,5716
4193,4193,5473
4194,4194,5529
4195,4195,5507
4196,4196,5653
4197,4197,5634
4198,4198,5246
4199,4199,5422
4200,4200,6056
4201,4201,5924
4202,4202,5753
4203,4203,6209
4204,4204,6286
4205,4205,5957
4206,4206,6023
4207,4207,6034
4208,4208,5840
4209,4209,6143
4210,4210,6026
4211,4211,6016
4212,4212,5854
4213,4213,5974
4214,4214,6043
4215,4215,6102
4216,4216,5748
4217,4217,5958
4218,4218,6215
4219,4219,5625
4220,4220,6216
4221,4221,5913
4222,4222,5904
4223,4223,6375
4224,4224,5914
4225,4225,6230
4226,4226,6164
4227,4227,5765
4228,4228,6013
4229,4229,6354
4230,4230,5953
4231,4231,6068
4232,4232,6008
4233,4233,6066
4234,4234,6131
4235,4235,6089
4236,4236,6072
4237,4237,5972
4238,4238,5944
4239,4239,6014
4240,4240,5979
4241,4241,5905
4242,4242,6144
4243,4243,5807
4244,4244,6095
4245,4245,6198
4246,4246,6254
4247,4247,5842
4248,4248,6013
4249,4249,6276
4250,4250,6044
4251,4251,5938
4252,4252,5961
4253,4253,5855
4254,4254,5943
4255,4255,6370
4256,4256,6097
4257,4257,5713
4258,4258,6219
4259,4259,5999
4260,4260,6240
4261,4261,6301
4262,4262,5991
4263,4263,6009
4264,4264,5968
4265,4265,5976
4266,4266,5938
4267,4267,6121
4268,4268,5826
4269,4269,6014
4270,4270,5804
4271,4271,5942
4272,4272,6153
4273,4273,5804
4274,4274,6051
4275,4275,6028
4276,4276,6028
4277,4277,5914
4278,4278,5846
4279,4279,6200
4280,4280,5755
4281,4281,5992
4282,4282,5997
4283,4283,6016
4284,4284,6168
4285,4285,5777
4286,4286,5675
4287,4287,6237
4288,4288,6004
4289,4289,6073
4290,4290,6192
4291,4291,6039
4292,4292,6363
4293,4293,5805
4294,4294,5940
4295,4295,5831
4296,4296,6126
4297,4297,5996
4298,4298,5912
4299,4299,6050
4300,4300,6401
4301,4301,6666
4302,4302,6508
4303,4303,6603
4304,4304,6915
4305,4305,6564
4306,4306,6676
4307,4307,6550
4308,4308,6518
4309,4309,6556
4310,4310,6645
4311,4311,6532
4312,4312,6765
4313,4313,6500
4314,4314,6586
4315,4315,6389
4316,4316,6928
4317,4317,6512
4318,4318,6409
4319,4319,6742
4320,4320,6435
4321,4321,6558
4322,4322,7059
4323,4323,6959
4324,4324,6280
4325,4325,6746
4326,4326,6766
4327,4327,6571
4328,4328,6687
4329,4329,6456
4330,4330,6722
4331,4331,6904
4332,4332,6345
4333,4333,6491
4334,4334,6479
4335,4335,6371
4336,4336,6688
4337,4337,6942
4338,4338,6977
4339,4339,6695
4340,4340,6256
4341,4341,6423
4342,4342,6422
4343,4343,6790
4344,4344,6652
4345,4345,6863
4346,4346,6482
4347,4347,6438
4348,4348,6314
4349,4349,6807
4350,4350,6512
4351,4351,6399
4352,4352,6650
4353,4353,6400
4354,4354,6407
4355,4355,6451
4356,4356,6864
4357,4357,6180
4358,4358,6720
4359,4359,6289
4360,4360,6822
4361,4361,6263
4362,4362,6479
4363,4363,6564
4364,4364,6873
4365,4365,6517
4366,4366,6442
4367,4367,6724
4368,4368,6716
4369,4369,6567
4370,4370,6775
4371,4371,6539
4372,4372,6593
4373,4373,6936
4374,4374,6509
4375,4375,6541
4376,4376,6676
4377,4377,6397
4378,4378,6800
4379,4379,6528
4380,4380,6445
4381,4381,6665
4382,4382,6882
4383,4383,6589
4384,4384,6856
4385,4385,6683
4386,4386,6705
4387,4387,6748
4388,4388,6698
4389,4389,6800
4390,4390,6593
4391,4391,6580
4392,4392,6445
4393,4393,6742
4394,4394,6381
4395,4395,6595
4396,4396,6622
4397,4397,6504
4398,4398,6974
4399,4399,6712
